Model,Scenario,Step,Stabilizing force trajectory,Destabilizing force trajectory,Target stabilizing force,Target destabilizing force,Target VE free energy,Field potential Phi,Lyapunov V,Delta Lyapunov V,Jacobian eigenvalue 1,Jacobian eigenvalue 2,Locally stable
VERITA-QA,No calibration control,11,2.3140212548762116,1.71905880073566,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.5949624541405516,0.014620384706808322,-0.0027645672254431163,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,12,2.3213180820561345,1.7151173027762199,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6062007792799147,0.012696301585152465,-0.0019240831216558573,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,13,2.326924915609896,1.7122953924754591,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6146295231344368,0.011337018917317232,-0.0013592826678352331,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,14,2.331241437705337,1.7102903566800085,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6209510810253287,0.010364400074463547,-0.0009726188428536842,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,15,2.3345712887289176,1.7088790392854203,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6256922494434973,0.009660984372347064,-0.0007034157021164836,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,16,2.3371454183417626,1.7078972925846387,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6292481257571239,0.009147779645375689,-0.0005132047269713752,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,17,2.339139710867879,1.7072246778755351,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.631915032992344,0.008770675593053636,-0.0003771040523220526,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,18,2.340688297375147,1.706773083956388,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6339152134187589,0.008491983811454341,-0.000278691781599295,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,19,2.3418936169591227,1.7064782682205524,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6354153487385703,0.008285068453321921,-0.00020691535813241978,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,20,2.34283402680103,1.7062935765726013,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6365404502284289,0.008130869667014217,-0.0001541987863077042,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,21,2.343569562910219,1.7061852865643963,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6373842763458226,0.008015606874962371,-0.00011526279205184564,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,22,2.34414630483615,1.7061291589022818,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6380171459338682,0.007929231690523687,-8.637518443868446e-05,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,23,2.3445996858511506,1.7061078877262486,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6384917981249021,0.007864366733874043,-6.486495664964446e-05,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,24,2.34495700600596,1.7061092187377824,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6388477872681777,0.00781556576709035,-4.880096678369292e-05,-0.8500000000000001,-1.25,True
VERITA-QA,No calibration control,25,2.3452393421687208,1.7061245630430866,2.4132748026604633,1.6500000000000001,-0.11327480266046314,-0.6391147791256342,0.00777879046110085,-3.677530598949954e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,0,1.788619002952205,1.8779558820271294,2.4841930596558406,1.4280905328336948,-0.18419305965584026,0.08933687907492427,0.6862021007640831,,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,1,1.9246622899770423,1.7858503546953162,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.13881193528172608,0.4410667723558075,-0.24513532840827557,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,2,2.028452265633391,1.7185287195841772,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.3099235460492138,0.2920540116591209,-0.14901276069668656,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,3,2.107753480997461,1.6694962268726314,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.43825725412482974,0.19998346549491888,-0.09207054616420204,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,4,2.168440141426615,1.633932606245073,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.5345075351815418,0.14207086455656737,-0.057912600938351516,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,5,2.2149600583405435,1.608264812366468,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.6066952459740755,0.10494918000239664,-0.037121684554170725,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,6,2.250684080947403,1.5898480518789273,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.6608360290684758,0.08069193810512626,-0.024257241897270382,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,7,2.2781693883873206,1.5767277719980444,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7014416163892763,0.06453878198935922,-0.016153156115767037,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,8,2.2993579700696203,1.5674621631897436,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7318958068798767,0.053588461690449195,-0.010950320298910028,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,9,2.3157263252463047,1.5609898754984781,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7547364497478266,0.04604327588334459,-0.007545185807104608,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,10,2.328398434328235,1.5565315024294457,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7718669318987894,0.040769047951665575,-0.005274227931679011,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,11,2.3382310655801986,1.5535162720681872,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7847147935120113,0.037036519777056645,-0.0037325281746089303,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,12,2.3458782350547995,1.5515275453328716,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.7943506897219279,0.034367686759138684,-0.002668833017917961,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,13,2.3518399498703215,1.5502623379909564,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8015776118793652,0.03244329564528155,-0.0019243911138571365,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,14,2.3564990962809076,1.5495012927834642,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8069978034974434,0.031046320913979245,-0.0013969747313023022,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,15,2.3601493801369706,1.5490864329259688,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8110629472110018,0.030026842267719674,-0.001019478646259571,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,16,2.363016509988961,1.54890470499279,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8141118049961709,0.029279820383657264,-0.0007470218840624106,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,17,2.365274273454706,1.5488758251196584,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8163984483350475,0.028730764544156843,-0.0005490558395004203,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,18,2.367056751397719,1.5489433205585141,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8181134308392048,0.02832631101320193,-0.0004044535309549145,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,19,2.3684676087902536,1.5490679410729307,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.819399667717323,0.028027913282326112,-0.00029839773087581706,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,20,2.3695871709509326,1.5492228255750211,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8203643453759115,0.027807542070612125,-0.00022037121171398708,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,21,2.370477820437953,1.5493899668180997,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8210878536198531,0.027644708315318435,-0.00016283375529368982,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,22,2.371188119182422,1.5495576343796127,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8216304848028091,0.027524373329367254,-0.00012033498595118153,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,23,2.3717559618930126,1.5497185037029866,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.822037458190026,0.027435464251109022,-8.890907825823136e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,24,2.3722109924073145,1.5498683041768757,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8223426882304388,0.027369808978565478,-6.565527254354456e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Retrieval-noise perturbation,25,2.3725764585325684,1.5500048477718202,2.4841930596558406,1.4280905328336948,-0.18419305965584026,-0.8225716107607481,0.027321365833144085,-4.8443145421392386e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,0,1.7055221847807924,1.8779558820271294,2.368780812195545,1.4280905328336948,-0.06878081219554505,0.17243369724633695,0.6422908392450326,,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,1,1.839395721553376,1.7825264819684596,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.05686923958491641,0.4058734162332792,-0.2364174230117534,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,2,1.9413386396013703,1.7124921973930138,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.22884644220835648,0.26359111771613974,-0.14228229851713947,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,3,2.019072173476268,1.6612428293003316,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.35782934417593637,0.17665612534255642,-0.08693499237358332,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,4,2.07843169051373,1.6238651698621085,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.4545665206516214,0.1226303209650087,-0.054025804377547726,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,5,2.123830602595796,1.5967111995874106,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.5271194030083852,0.08843353443942881,-0.03419678652557989,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,6,2.15860958432964,1.5770755195536819,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.5815340647759581,0.06636847129061695,-0.02206506314881186,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,7,2.185299552698028,1.56295449159639,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.6223450611016379,0.05185365995994121,-0.014514811330675732,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,8,2.2058197865907627,1.552866478244865,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.6529533083458978,0.04212533241941385,-0.009728327540527361,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,9,2.221627250831962,1.5457177570528695,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.6759094937790926,0.0354903344994938,-0.0066349979199200534,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,10,2.2338291987348295,1.540702565880841,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.6931266328539885,0.030893407962661965,-0.004596926536831834,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,11,2.243268129931214,1.5372286427710533,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7060394871601605,0.027664560449885942,-0.003228847512776023,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,12,2.250585928651966,1.5348618007621764,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7157241278897897,0.025370134150935822,-0.0022944262989501203,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,13,2.256272315961005,1.5332847075239937,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7229876084370113,0.023723976113730665,-0.0016461580372051574,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,14,2.2607014782056187,1.532266259358191,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7284352188474277,0.022533724432612694,-0.0011902516811179709,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,15,2.2641597784522314,1.5316388517969914,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7325209266552399,0.021667815061644218,-0.0008659093709684762,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,16,2.266866739344607,1.5312815318335082,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7355852075110989,0.021034860519645798,-0.0006329545419984199,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,17,2.2689909456510446,1.5311075274980515,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7378834181529932,0.020570518654645306,-0.00046434186500049143,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,18,2.270662108459712,1.5310550323252983,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7396070761344138,0.0202289681783566,-0.0003415504762887059,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,19,2.271980227271649,1.53108040765117,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7408998196204792,0.019977267556527595,-0.0002517006218290055,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,20,2.2730225561461146,1.531153178911086,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7418693772350287,0.01979155261810189,-0.00018571493842570522,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,21,2.2738489068073386,1.5312523613613982,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7425965454459404,0.01965442952581467,-0.00013712309228721895,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,22,2.274505691127718,1.531363769523594,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7431419216041242,0.019553159868761376,-0.00010126965705329477,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,23,2.275029007067306,1.5314780533445438,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.743550953722762,0.01947838036218458,-7.477950657679491e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,24,2.275446998012418,1.5315892702006777,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7438577278117404,0.019423189506530186,-5.519085565439466e-05,-0.8500000000000001,-1.25,True
VERITA-QA,Coverage-capped deployment,25,2.2757816595333025,1.531693851154828,2.368780812195545,1.4280905328336948,-0.06878081219554505,-0.7440878083784745,0.019382489963045157,-4.0699543485029493e-05,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,0,1.8716723679345395,1.3190494268991333,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.5526229410354062,0.6371232528088928,,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,1,1.9868037325600714,1.2736450564533999,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.7131586761066715,0.4550887544355833,-0.18203449837330954,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,2,2.0759413357964123,1.2423808583862919,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.8335604774101204,0.33712962342439956,-0.11795913101118372,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,3,2.1451094744304373,1.2212476460427302,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.9238618283877071,0.25932092470578993,-0.07780869871860963,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,4,2.1989069754575743,1.2073191338366773,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.991587841620897,0.20711249107139412,-0.05220843363439581,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,5,2.2408498607807705,1.198467509234981,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.0423823515457895,0.17152054627363467,-0.035591944797759456,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,6,2.273630675202028,1.193152441212569,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.080478233989459,0.1469060644754683,-0.02461448179816636,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,7,2.2993149158739246,1.1902647700517137,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1090501458222108,0.1296674314108801,-0.0172386330645882,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,8,2.3194899591582887,1.189010879461514,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1304790796967747,0.1174631311192333,-0.012204300291646805,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,9,2.3353780877293286,1.1888273076266307,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.146550780102698,0.1087439627591301,-0.008719168360103197,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,10,2.3479223664270545,1.1893178110199145,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.15860455540714,0.10246763017359772,-0.006276332585532382,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,11,2.3578519667339894,1.1902070798485178,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1676448868854716,0.09792191894648092,-0.004545711227116805,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,12,2.365731921729612,1.1913067862353917,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1744251354942203,0.09461332239823442,-0.0033085965482465007,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,13,2.372001074431629,1.192490752480847,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1795103219507819,0.09219566676303831,-0.0024176556351961087,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,14,2.3770010637160404,1.1936768519228373,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.183324211793203,0.0904235603844405,-0.0017721063785978153,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,15,2.3809984992284052,1.1948138700533861,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.186184629175019,0.08912150584542461,-0.0013020545390158844,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,16,2.3842019540083954,1.1958720117970143,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.188329942211381,0.08816306671985358,-0.0009584391255710312,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,17,2.386775008954333,1.1968360819656803,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1899389269886527,0.08745660224119667,-0.0007064644786569096,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,18,2.38884628516837,1.1977006195967639,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.191145665571606,0.08693536606585786,-0.0005212361753388073,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,19,2.3905171748827025,1.1984664553738813,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1920507195088212,0.08655055203326276,-0.0003848140325951044,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,20,2.39186781118811,1.1991383012263774,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1927295099617325,0.08626635980401187,-0.0002841922292508847,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,21,2.392961687703482,1.1997230849020657,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1932386028014161,0.08605646350236341,-0.0002098963016484573,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,22,2.393849241497653,1.2002288190664743,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1936204224311786,0.08590146631816978,-0.0001549971841936365,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,23,2.3945706383616248,1.2006638512081238,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.193906787153501,0.08578705496015662,-0.0001144113580131556,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,24,2.395157943169828,1.2010363824745858,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1941215606952424,0.08570265509062834,-8.43998695282816e-05,-0.8500000000000001,-1.25,True
Dense Only,Nominal relaxation,25,2.3956368152189675,1.201354174367419,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1942826408515486,0.08564044791623424,-6.220717439410495e-05,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,0,1.7022411251702319,1.6202605251467916,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.08198060002344021,0.5930589554232195,,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,1,1.8249968957201574,1.5406456858688329,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.28435120985132456,0.38928607313728836,-0.20377288228593116,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,2,1.9187893608834803,1.4826601936612425,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.4361291672222378,0.2638936464494688,-0.12539242668781958,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,3,1.9905659886742018,1.440603353423779,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.5499626352504228,0.18534654735895661,-0.07854709909051216,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,4,2.045587251019373,1.4102495147478118,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.6353377362715613,0.13519542800178236,-0.050151119357174256,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,5,2.08783989472502,1.3884708326876045,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.6993690620374156,0.10253649628824564,-0.03265893171353672,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,6,2.1203483359700726,1.3729557796082665,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.747392556361806,0.08084667596879842,-0.021689820319447217,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,7,2.1454094024304906,1.3619992253253916,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.783410177105099,0.06616774969348793,-0.014678926275310492,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,8,2.164769382762906,1.3543459901003372,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8104233926625688,0.056058703429537116,-0.010109046263950816,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,9,2.179757637816512,1.3490743334858408,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8306833043306712,0.048987079253694235,-0.0070716241758428805,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,10,2.1913874930442807,1.345509254962533,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8458782380817478,0.043972336025439006,-0.005014743228255229,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,11,2.200432475533286,1.3431580371382306,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8572744383950552,0.04037469114195466,-0.0035976448834843452,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,12,2.2074839629866276,1.3416623743565919,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8658215886300358,0.03776854052711014,-0.002606150614844524,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,13,2.2129948115635023,1.340762860257231,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8722319513062713,0.03586547850110906,-0.0019030620260010733,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,14,2.2173124013752585,1.3402726780618108,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8770397233134477,0.03446671258404438,-0.0013987659170646843,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,15,2.2207036900387296,1.3400581377198992,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8806455523188303,0.03343311812313205,-0.001033594460912328,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,16,2.223374226469195,1.3400243023963279,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8833499240728673,0.032666033198923666,-0.0007670849242083846,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,17,2.22548259683632,1.3401043939479251,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8853782028883947,0.03209470082919229,-0.0005713323697313782,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,18,2.2271514130884125,1.3402520010883718,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8868994120000406,0.031667899567651536,-0.0004268012615407518,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,19,2.2284756822131833,1.3404353633794086,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8880403188337747,0.03134826355162802,-0.000319636016023514,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,20,2.2295291893133937,1.3406331903543183,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8888959989590755,0.031108363102824735,-0.00023990044880328742,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,21,2.2303693730015564,1.3408316139485055,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8895377590530509,0.030927959839430738,-0.0001804032633939967,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,22,2.2310410550589723,1.3410219759354398,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8900190791235325,0.03079205952066372,-0.00013590031876701755,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,23,2.2315792983638083,1.3411992291874146,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8903800691763937,0.030689515693938144,-0.00010254382672557696,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,24,2.2320116007047077,1.341360788988668,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8906508117160397,0.030612019244828648,-7.749644910949594e-05,-0.8500000000000001,-1.25,True
Dense Only,No calibration control,25,2.2323595819460684,1.3415057133252943,2.3642237849586554,1.2267660352709309,-0.06422378495865527,-0.8908538686207741,0.030553361756163723,-5.865748866492465e-05,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,0,1.7744723679345393,1.4918494268991334,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.282622941035406,0.6097206700889617,,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,1,1.893977732560071,1.4292190564534,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.4647586761066711,0.4172191670056255,-0.1925015030833362,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,2,1.985881755796412,1.384521278386292,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.60136047741012,0.2957218939842793,-0.12149727302134622,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,3,2.056698023030437,1.3528861946427302,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.7038118283877068,0.21761479617280644,-0.07810709781147285,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,4,2.111377470795574,1.3307271291746774,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.7806503416208967,0.1664585157798402,-0.05115628039296624,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,5,2.1536878719113104,1.3154086453655212,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.8382792265457892,0.13233943677414217,-0.03411907900569802,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,6,2.186500349440376,1.304999459200917,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.8815008902394588,0.1091905461333807,-0.023148890640761477,-0.8500000000000001,-1.25,True
